Age,Experience,Education,Hours,Department,Salary,HighSalary
39,4,12,50,HR,77471,0
40,14,18,44,Sales,117208,1
53,2,12,37,IT,64473,0
40,18,18,57,IT,134386,1
32,11,14,56,HR,102817,1
21,0,14,59,Sales,63328,0
46,2,18,48,Finance,72938,0
34,5,14,47,Sales,76380,0
58,3,14,38,Sales,71505,0
57,23,18,38,Sales,145248,1
31,10,12,40,HR,91407,1
56,10,12,58,Sales,98569,1
33,4,18,53,Finance,82860,1
23,0,16,45,IT,63591,0
53,8,16,42,Sales,94697,1
26,0,14,48,HR,60962,0
30,5,16,42,Sales,82181,1
25,0,14,48,Sales,62301,0
43,2,12,57,Finance,65404,0
30,9,18,41,Finance,97285,1
22,0,12,55,HR,63428,0
33,9,18,52,HR,106275,1
60,22,16,46,HR,138448,1
22,1,12,48,HR,64790,0
40,9,12,49,HR,89015,1
21,0,14,52,IT,64879,0
57,7,18,46,IT,99043,1
29,8,16,44,HR,97694,1
37,14,12,46,HR,104432,1
29,8,18,42,IT,99503,1
31,7,16,40,Finance,84768,1
35,8,12,58,IT,86173,1
44,9,18,53,HR,105420,1
58,19,14,35,Finance,123627,1
55,22,12,47,HR,131266,1
50,20,18,56,Sales,140348,1
51,20,16,50,Finance,133550,1
25,0,16,52,HR,64740,0
34,1,14,46,IT,65802,0
31,9,12,59,HR,94208,1
29,2,14,39,IT,68122,0
54,13,18,55,Finance,118846,1
32,7,16,47,IT,89120,1
55,11,14,60,Finance,107428,1
55,25,12,42,HR,146225,1
21,0,18,40,IT,71812,0
60,26,12,37,Finance,146507,1
42,14,14,59,Finance,112223,1
49,13,16,60,Finance,115267,1
28,4,16,54,Sales,85562,1
31,0,14,60,Finance,66644,0
57,27,12,38,HR,147319,1
34,8,12,46,HR,90408,1
50,2,12,47,HR,66177,0
55,17,12,36,Finance,116977,1
41,19,16,53,HR,130338,1
57,33,12,38,Finance,170830,1
25,4,14,57,Finance,80452,1
39,6,14,47,Finance,85043,1
34,7,14,53,Sales,91011,1
46,18,14,42,IT,126664,1
24,1,12,42,HR,58277,0
45,14,16,50,Sales,116351,1
45,9,18,60,HR,105600,1
38,0,12,45,Sales,56296,0
60,37,18,52,IT,198984,1
28,7,16,38,IT,92823,1
59,34,12,58,IT,176672,1
60,2,18,35,IT,74907,0
34,2,16,35,Finance,66252,0
52,9,18,48,HR,104570,1
58,26,14,38,HR,152830,1
53,14,14,45,HR,107191,1
43,10,16,52,Finance,107049,1
35,14,16,50,HR,119623,1
53,25,18,51,IT,158973,1
45,23,16,58,HR,148805,1
37,12,14,36,HR,101846,1
53,31,14,38,Sales,168980,1
22,0,12,37,Finance,56256,0
34,3,18,49,IT,83014,1
60,12,16,36,IT,106484,1
60,8,16,58,IT,94504,1
59,33,16,53,HR,183499,1
26,4,18,43,IT,87276,1
26,0,14,44,IT,56636,0
23,1,16,55,Sales,71325,0
27,3,16,59,HR,82208,1
28,4,14,53,Sales,81713,1
35,10,16,39,Finance,102526,1
49,11,12,48,HR,93893,1
53,13,14,44,Sales,104375,1
50,1,14,50,Finance,67361,0
59,33,14,40,Sales,172840,1
47,24,12,59,Finance,150301,1
56,3,14,42,IT,69916,0
49,19,18,36,IT,137320,1
58,25,18,52,HR,156381,1
53,15,18,55,Sales,127463,1
57,9,14,55,Sales,96822,1
47,12,14,55,Finance,110228,1
53,1,14,54,HR,72294,0
24,2,12,42,IT,67596,0
42,18,18,39,Sales,132382,1
22,1,16,51,Finance,74843,0
30,2,16,50,IT,77097,0
25,2,14,60,IT,68555,0
30,4,12,39,IT,72767,0
53,7,14,51,Finance,88141,1
58,13,16,38,Finance,108943,1
33,9,18,35,IT,100400,1
51,2,16,56,Finance,76829,0
56,28,18,40,IT,167818,1
44,14,18,35,IT,112594,1
35,6,12,58,IT,80878,1
49,22,16,38,Finance,138330,1
28,1,14,36,HR,65745,0
25,2,12,47,HR,63620,0
49,27,18,48,Finance,159958,1
24,1,16,51,Sales,69502,0
32,9,14,45,Finance,97913,1
22,0,12,37,Sales,52707,0
47,3,14,41,IT,70910,0
51,22,16,44,Sales,145656,1
56,1,14,45,IT,61707,0
56,2,12,44,HR,61493,0
46,6,14,42,IT,79084,0
47,22,16,39,Sales,138435,1
25,1,12,57,HR,63055,0
40,18,18,36,HR,125737,1
31,0,12,49,Finance,54577,0
30,2,16,50,Sales,77738,0
60,36,14,38,Sales,182862,1
58,22,18,56,Finance,149293,1
26,3,18,50,Finance,82635,1
28,4,14,46,HR,78781,0
43,12,16,48,Finance,105615,1
46,10,12,46,HR,93526,1
32,10,16,55,Sales,104447,1
46,15,18,50,Finance,126921,1
33,0,12,50,Sales,55427,0
60,27,12,56,HR,156587,1
38,3,14,46,IT,68999,0
45,21,16,36,IT,133445,1
53,21,12,57,Sales,137798,1
60,36,14,58,HR,193358,1
32,6,16,48,HR,86672,1
56,33,18,45,IT,189421,1
24,0,18,43,HR,65723,0
25,3,16,56,HR,78284,0
57,32,12,41,Sales,172122,1
28,3,12,46,IT,71761,0
48,1,18,51,HR,73571,0
51,26,18,43,Sales,155400,1
29,5,12,40,Finance,74106,0
49,16,16,46,IT,124739,1
34,9,18,54,Sales,104307,1
60,2,12,44,Finance,61950,0
42,6,16,43,HR,82212,1
31,7,14,46,HR,83453,1
43,19,16,35,Finance,128736,1
21,0,12,36,Sales,50408,0
57,11,16,53,HR,106504,1
41,2,12,35,HR,58163,0
46,16,18,50,Sales,125294,1
56,27,14,50,Sales,158424,1
43,8,18,52,Finance,96597,1
21,0,18,52,HR,72622,0
60,9,12,57,Sales,90785,1
35,5,12,60,IT,76031,0
41,5,12,47,Finance,74816,0
29,8,12,56,Finance,91184,1
29,0,18,46,Finance,68506,0
30,5,12,43,Finance,76659,0
46,11,12,39,IT,93702,1
55,12,18,43,Finance,114767,1
45,14,14,47,Finance,115946,1
46,21,14,50,Sales,136504,1
31,10,16,44,HR,98744,1
58,36,18,50,Finance,195818,1
22,1,12,48,Sales,64987,0
27,3,16,59,Sales,82282,1
38,1,14,36,HR,60743,0
47,25,14,59,Sales,153909,1
54,18,18,53,Sales,130947,1
47,7,12,45,Finance,86523,1
37,6,12,53,Finance,78560,0
44,0,16,45,Sales,68430,0
45,11,14,48,IT,102958,1
27,4,16,49,HR,81966,1
26,3,16,59,Sales,84155,1
44,4,16,41,Sales,81377,1
53,24,12,49,IT,141108,1
49,3,14,58,HR,77201,0
42,16,16,57,Sales,127594,1
46,23,14,59,Sales,142884,1
48,20,14,42,Finance,126469,1
41,1,16,38,Sales,67023,0
27,6,16,52,IT,92705,1
37,11,18,48,Sales,109775,1
40,0,12,55,HR,62712,0
40,11,14,52,HR,103827,1
42,11,16,38,IT,106722,1
48,11,16,36,Sales,96842,1
60,23,14,55,Sales,142203,1
27,1,16,40,Sales,65435,0
21,0,18,45,Sales,65251,0
52,27,14,35,Sales,150111,1
33,10,16,49,HR,105312,1
50,12,14,46,Finance,106076,1
43,7,16,58,HR,98578,1
39,9,16,52,Finance,99799,1
52,31,12,39,HR,159746,1
50,7,14,45,IT,85961,1
49,19,12,58,Sales,125457,1
49,7,16,55,Finance,89571,1
50,8,14,53,HR,93484,1
36,6,14,56,Finance,89445,1
60,13,18,35,Sales,109691,1
39,1,18,51,IT,76760,0
38,10,16,42,Sales,104549,1
21,0,16,57,HR,68874,0
34,7,16,50,HR,86559,1
22,0,16,60,Finance,74609,0
48,20,18,60,IT,145211,1
50,14,14,45,IT,106838,1
58,27,12,53,HR,158058,1
24,2,14,58,Finance,74401,0
21,0,14,45,Sales,64448,0
28,6,18,49,Sales,89171,1
49,13,14,42,HR,110011,1
59,14,14,48,HR,115827,1
23,1,16,35,Sales,69754,0
52,28,12,44,Sales,159374,1
30,2,14,41,Sales,66820,0
30,8,14,52,Finance,94701,1
39,3,12,46,IT,65030,0
54,2,16,36,HR,69139,0
53,4,18,52,HR,88479,1
43,2,18,55,Finance,82537,1
48,24,14,41,Sales,147100,1
52,14,16,54,Finance,115247,1
27,2,18,46,Sales,81349,1
49,1,18,54,HR,75925,0
28,3,18,59,IT,80985,1
21,0,18,48,Finance,67362,0
23,0,18,44,Sales,71446,0
44,21,14,43,HR,138780,1
43,16,18,57,IT,130065,1
28,5,14,49,Finance,77878,0
57,27,12,60,Finance,157605,1
23,2,12,54,HR,67507,0
53,9,16,58,Finance,99023,1
48,2,14,44,HR,66343,0
28,3,16,53,Finance,76200,0
54,24,12,53,IT,139223,1
55,21,12,46,IT,128502,1
52,15,12,57,Finance,114802,1
44,6,12,46,HR,81242,1
34,13,18,43,Sales,111194,1
52,20,12,54,Finance,127542,1
36,13,18,38,Sales,110945,1
24,3,18,35,HR,73307,0
57,30,16,50,Sales,168455,1
41,19,18,35,Finance,137154,1
34,9,16,47,IT,102509,1
51,10,18,37,HR,102491,1
38,0,18,46,IT,67339,0
27,4,12,57,IT,73718,0
30,4,14,43,IT,72278,0
27,5,18,38,Finance,88966,1
53,8,14,36,HR,84005,1
43,16,14,56,Sales,116939,1
41,14,14,56,IT,112391,1
39,6,18,43,Sales,89614,1
39,11,14,54,HR,102414,1
56,5,18,58,HR,95637,1
49,20,12,47,Sales,127767,1
38,15,18,48,Sales,126357,1
22,1,16,37,IT,69893,0
21,0,12,52,Sales,62454,0
25,4,14,43,Sales,77058,0
40,8,14,49,Finance,89673,1
31,7,16,56,IT,98026,1
22,1,12,58,IT,62169,0
23,2,16,44,HR,69683,0
43,9,14,59,Sales,93413,1
32,3,18,51,Finance,81535,1
40,19,14,47,HR,128029,1
25,1,16,35,Finance,70098,0
57,28,18,45,IT,172273,1
58,18,18,39,Sales,135496,1
50,14,14,43,Finance,110895,1
29,7,18,41,HR,88369,1
54,22,12,41,IT,136395,1
55,34,14,36,Finance,174345,1
42,20,14,53,Finance,129808,1
44,2,12,54,HR,66662,0
37,4,14,52,Finance,76683,0
30,0,16,44,IT,63540,0
50,5,16,59,Finance,89147,1
43,19,14,39,Sales,128239,1
52,19,12,50,Sales,127612,1
37,15,18,57,HR,123025,1
37,1,12,59,Sales,67355,0
34,3,16,39,Sales,78405,0
29,1,14,49,Finance,67870,0
60,0,12,56,IT,57672,0
22,1,18,50,IT,74409,0
45,18,18,38,Finance,133797,1
59,5,18,48,Sales,83715,1
29,6,18,58,Finance,89465,1
42,17,12,51,Sales,115851,1
24,1,18,51,Sales,69802,0
46,13,16,55,Sales,116426,1
49,7,18,50,IT,90824,1
54,23,16,60,HR,151634,1
43,19,12,43,IT,119004,1
57,13,16,36,Sales,108191,1
31,4,12,45,Finance,69082,0
26,0,18,49,Finance,68822,0
38,7,14,37,Sales,86576,1
41,1,16,58,HR,71014,0
56,15,16,50,IT,114846,1
58,6,14,55,IT,83943,1
54,15,12,53,Sales,109654,1
37,6,12,56,Sales,85102,1
57,26,18,40,HR,154022,1
45,13,16,48,IT,110716,1
58,13,12,39,HR,97907,1
32,11,18,39,IT,107915,1
43,0,12,40,HR,57053,0
42,0,14,52,HR,62415,0
41,11,14,56,HR,107238,1
47,19,14,52,Finance,125614,1
51,20,18,53,Finance,143187,1
26,3,16,36,Finance,71339,0
47,6,14,51,IT,85161,1
60,31,14,35,HR,164856,1
54,2,12,43,Sales,61241,0
32,6,14,47,Sales,86616,1
27,4,16,38,IT,78736,0
30,7,18,39,IT,90562,1
37,5,14,60,Sales,86306,1
46,15,18,57,HR,124090,1
41,7,18,52,Finance,93607,1
48,22,16,44,IT,145348,1
22,1,12,59,IT,65367,0
21,0,12,38,IT,53578,0
56,9,18,60,Sales,107931,1
46,15,14,60,Finance,116824,1
49,10,18,47,HR,109854,1
41,12,12,47,HR,96644,1
31,5,14,51,Sales,81651,1
60,23,12,42,IT,140817,1
31,0,16,38,Sales,64572,0
56,11,12,57,Sales,99233,1
59,26,14,37,HR,155041,1
60,37,14,45,Finance,192286,1
55,17,18,46,HR,133332,1
54,12,14,43,Sales,100165,1
44,20,16,49,Sales,140604,1
42,7,12,47,IT,85858,1
25,4,18,39,IT,85652,1
53,12,18,39,Sales,110987,1
56,33,14,53,HR,179660,1
40,3,16,45,IT,79656,0
39,1,18,43,Finance,71591,0
55,17,16,37,Finance,122499,1
37,4,16,52,Sales,78067,0
54,18,12,47,Finance,120952,1
29,1,12,59,Finance,66301,0
46,24,12,46,IT,144347,1
22,1,16,43,IT,66160,0
29,4,12,44,HR,72621,0
29,4,18,47,IT,80493,1
60,21,18,54,HR,144393,1
37,12,14,54,IT,106578,1
21,0,16,47,Sales,62799,0
45,22,12,60,HR,135120,1
60,16,18,56,Sales,129129,1
45,8,16,43,HR,89471,1
59,23,16,58,Finance,145628,1
55,13,12,44,HR,98315,1
23,1,16,53,HR,66770,0
57,7,12,40,HR,82267,1
50,22,12,41,HR,133638,1
58,36,12,49,HR,184642,1
54,18,16,56,Finance,135939,1
32,11,16,53,HR,102519,1
39,13,12,48,Sales,108547,1
57,29,16,50,HR,169831,1
37,6,12,48,HR,81419,1
30,9,14,59,Sales,94622,1
32,9,16,54,IT,102290,1
36,7,16,36,IT,91832,1
44,13,14,43,Finance,111110,1
39,13,14,37,HR,105425,1
28,2,14,40,HR,68760,0
51,13,12,39,IT,105102,1
41,20,12,48,HR,127970,1
37,7,18,49,Finance,90773,1
43,2,14,52,Sales,66107,0
57,27,18,51,HR,167535,1
36,12,12,43,Sales,96122,1
26,4,16,53,Finance,84588,1
28,6,14,57,IT,82394,1
45,17,16,59,Finance,134089,1
38,2,12,43,Finance,59687,0
45,12,14,50,Finance,104667,1
32,11,18,60,Finance,109733,1
35,14,18,40,Sales,120778,1
46,17,12,42,Finance,114750,1
46,4,16,59,Finance,81949,1
52,6,12,37,Finance,77171,0
30,9,16,56,Finance,99336,1
36,10,12,39,Sales,94447,1
27,2,18,41,Finance,72009,0
37,14,16,57,IT,118312,1
43,9,12,59,Finance,89710,1
46,14,14,35,Finance,108403,1
41,12,18,56,HR,117967,1
42,13,18,55,HR,120552,1
27,0,14,38,HR,57906,0
34,12,12,60,Finance,105078,1
35,9,16,50,IT,99932,1
27,0,18,48,IT,69033,0
29,0,12,35,HR,50961,0
28,0,14,38,HR,60314,0
43,14,16,44,Finance,115552,1
49,15,12,45,IT,107171,1
38,11,12,41,IT,97728,1
51,25,18,38,HR,158494,1
50,23,18,35,IT,150475,1
59,37,16,60,HR,201306,1
55,5,12,35,HR,73115,0
38,11,14,51,Sales,105232,1
59,24,14,44,Sales,144856,1
37,14,16,39,Finance,116592,1
34,3,12,41,HR,64470,0
51,23,18,59,Finance,153560,1
44,3,12,42,Sales,64648,0
55,29,18,36,IT,165626,1
54,33,14,43,Sales,174196,1
23,2,16,38,Sales,72446,0
57,30,16,46,Sales,168006,1
60,31,16,60,IT,178679,1
46,11,18,45,Sales,104610,1
43,6,14,39,HR,84379,1
59,8,14,46,HR,85264,1
35,14,16,55,Sales,116823,1
24,0,16,38,Finance,67257,0
49,7,18,47,Finance,95075,1
42,13,18,56,IT,122981,1
45,0,12,35,IT,56465,0
33,6,18,52,HR,88398,1
38,11,12,38,HR,91700,1
53,1,16,38,Sales,65140,0
36,12,14,42,Finance,100955,1
22,1,18,59,HR,76129,0
55,3,14,54,Finance,70559,0
54,19,18,40,IT,138055,1
50,17,18,38,IT,129588,1
33,2,12,38,Sales,62422,0
33,10,18,45,Sales,107084,1
38,13,16,43,HR,111802,1
52,29,14,48,Finance,168007,1
52,28,18,38,HR,162174,1
55,7,14,47,HR,84965,1
59,11,14,40,Finance,101514,1
49,8,14,47,HR,93442,1
49,5,18,59,Sales,93625,1
36,9,12,37,Finance,84621,1
30,1,14,57,Finance,67837,0
50,1,14,41,HR,65194,0
45,22,18,35,Finance,142317,1
59,13,18,45,Sales,119262,1
40,5,16,36,Sales,76060,0
25,1,16,39,IT,66651,0
21,0,12,58,IT,61027,0
50,7,12,56,IT,83039,1
23,1,12,48,IT,64339,0
34,0,12,47,HR,58648,0
50,24,14,50,IT,148791,1
24,0,18,57,IT,76016,0
38,11,16,49,IT,107045,1
57,12,14,37,IT,102967,1
45,18,18,40,HR,135108,1
21,0,18,43,IT,67843,0
35,11,14,37,Finance,96060,1
29,8,14,47,Sales,86592,1
35,14,16,47,Finance,113721,1
44,4,12,56,HR,78718,0
24,0,12,41,HR,61101,0
32,8,16,39,HR,91718,1
57,22,16,60,Sales,150162,1
57,13,12,42,IT,103850,1
26,5,14,42,HR,77941,0
59,24,12,56,IT,148931,1
44,22,18,41,HR,147768,1
31,10,18,53,Sales,101987,1
33,11,16,41,Finance,98362,1
54,12,12,57,Finance,99368,1
45,3,12,38,Sales,70582,0
27,6,18,44,IT,90761,1
24,1,12,47,HR,62645,0
28,5,16,38,Finance,85664,1
40,5,16,53,Sales,85054,1
49,17,18,44,IT,126871,1
30,3,12,41,Finance,69312,0
54,7,12,39,Sales,83052,1
46,7,18,37,HR,89400,1
23,0,14,56,Sales,66646,0
26,1,14,56,IT,68338,0
25,3,12,56,Finance,75749,0
25,3,16,36,HR,73188,0
43,2,14,45,IT,68280,0
29,5,12,44,Sales,70843,0
55,22,14,57,Finance,143803,1
40,7,18,47,Finance,90347,1
55,21,14,41,IT,135894,1
38,4,14,44,HR,76645,0
37,12,18,38,IT,107888,1
44,19,16,56,Finance,139637,1
23,0,12,54,Finance,57304,0
52,15,16,50,Finance,118356,1
55,28,16,54,HR,166319,1
58,22,14,40,Finance,137258,1
33,7,12,43,Finance,79168,0
45,1,14,47,IT,64659,0
29,6,18,41,Finance,86108,1
24,1,16,52,Sales,71580,0
34,4,16,48,IT,75809,0
57,3,18,56,Finance,78945,0
54,33,12,39,IT,167751,1
31,9,16,56,IT,100662,1
23,1,16,47,Sales,65713,0
48,4,12,58,IT,73987,0
49,17,14,42,IT,115161,1
29,6,18,49,HR,96127,1
23,1,12,53,Finance,60127,0
45,14,18,43,HR,117492,1
54,30,18,40,Finance,176168,1
32,10,16,57,IT,102066,1
29,8,12,59,Finance,88060,1
35,10,18,48,IT,106062,1
60,24,14,57,Finance,152170,1
45,24,18,44,IT,157804,1
25,4,16,43,Finance,83825,1
31,0,14,51,Finance,65000,0
54,20,14,47,Finance,130730,1
44,8,12,51,IT,86169,1
35,6,14,53,Finance,85100,1
58,37,12,47,IT,184639,1
28,5,12,43,HR,76854,0
25,2,14,35,Finance,61807,0
46,22,12,35,Sales,133134,1
38,16,12,39,Sales,108424,1
26,3,14,42,IT,71770,0
57,28,16,52,Sales,165290,1
33,0,18,38,IT,64855,0
48,21,12,56,IT,130241,1
25,4,12,35,Sales,70592,0
33,3,14,49,Sales,73495,0
37,0,18,54,HR,74888,0
60,35,18,38,IT,187961,1
52,27,12,59,Sales,160676,1
49,21,14,43,HR,137987,1
23,0,16,56,HR,67563,0
60,6,18,58,IT,97094,1
54,7,16,60,Finance,98782,1
60,27,14,54,Sales,156588,1
47,12,16,44,Sales,112114,1
33,10,14,58,Sales,99843,1
53,8,12,49,Sales,85706,1
26,0,16,37,Sales,59186,0
44,23,12,36,Sales,136799,1
39,15,12,56,HR,109604,1
36,9,14,39,IT,92710,1
60,10,16,58,HR,100414,1
48,11,18,35,Sales,108412,1
53,30,16,45,IT,171348,1
33,2,18,46,Sales,81118,1
45,11,12,60,IT,104164,1
56,31,12,37,HR,163720,1
47,17,14,57,IT,120015,1
58,16,18,50,HR,123868,1
27,2,16,60,Sales,76112,0
25,0,14,48,IT,58933,0
51,28,14,46,Finance,162722,1
43,18,14,54,Finance,123662,1
30,3,16,60,HR,83198,1
52,22,14,50,HR,136865,1
50,27,16,55,HR,162009,1
59,15,14,42,HR,118028,1
51,30,18,51,Sales,179273,1
38,11,12,51,Finance,100510,1
56,20,18,41,HR,141963,1
22,0,18,49,IT,68877,0
34,0,14,43,IT,58765,0
33,7,18,38,Sales,90097,1
49,12,18,42,HR,108061,1
32,3,18,44,IT,82482,1
59,31,14,49,HR,169781,1
22,0,16,57,IT,72792,0
52,17,12,52,Sales,122094,1
33,11,12,48,IT,92020,1
47,16,16,39,HR,116475,1
37,14,16,43,HR,109506,1
60,33,18,47,Sales,188729,1
51,5,12,59,Finance,81575,1
54,16,16,53,HR,119719,1
44,15,18,45,Finance,117783,1
55,19,12,46,HR,121146,1
26,0,14,37,Sales,61660,0
39,4,14,36,IT,68191,0
50,22,12,57,Finance,140980,1
27,0,12,56,IT,56932,0
30,5,14,49,Sales,79645,0
52,23,14,39,Sales,140518,1
54,13,12,41,Sales,102362,1
48,16,18,38,HR,122839,1
35,8,16,39,HR,87376,1
50,18,16,59,HR,133951,1
57,32,12,50,HR,166594,1
49,0,16,49,Finance,65024,0
42,12,14,50,Sales,106168,1
24,1,14,59,Finance,70626,0
40,5,16,38,HR,83630,1
52,26,12,40,IT,144934,1
56,5,14,52,Finance,81133,1
24,0,18,37,IT,68863,0
47,13,18,59,HR,120286,1
37,2,14,56,Finance,71133,0
32,6,14,58,Finance,82239,1
42,9,16,39,Finance,92710,1
37,3,12,36,IT,64987,0
30,3,16,57,HR,77487,0
21,0,12,50,Sales,57043,0
42,18,18,40,Sales,127631,1
46,9,18,49,HR,98605,1
38,1,12,52,Finance,65732,0
34,3,16,40,Sales,75615,0
49,23,14,47,Finance,144095,1
32,5,12,58,HR,76389,0
56,6,16,47,IT,86590,1
55,6,18,35,Finance,82505,1
32,1,14,50,IT,64081,0
27,3,18,38,IT,81311,1
49,25,12,51,HR,150003,1
31,9,18,52,HR,100942,1
53,18,18,50,IT,134504,1
26,0,12,35,IT,56347,0
35,12,14,40,Sales,105649,1
52,19,12,45,Sales,127358,1
31,9,16,40,HR,97783,1
43,12,12,51,Finance,98273,1
46,17,12,38,IT,112095,1
54,15,14,48,Finance,117474,1
54,16,16,48,IT,125543,1
49,21,18,54,HR,148252,1
24,0,18,42,Finance,67428,0
37,11,18,56,HR,111385,1
55,9,18,36,IT,98037,1
33,0,14,39,HR,54939,0
59,31,16,38,Finance,176008,1
35,13,14,44,Sales,104652,1
49,7,12,54,HR,80555,1
49,20,16,58,Finance,137638,1
31,5,16,55,HR,81553,1
52,17,18,37,HR,129734,1
22,1,18,50,Sales,78920,0
34,11,18,44,Finance,111086,1
40,8,18,49,Finance,101038,1
42,2,12,38,Finance,63394,0
31,5,18,35,IT,88617,1
47,25,14,56,HR,149993,1
23,0,16,49,Sales,63671,0
37,3,12,44,Finance,68102,0
48,25,12,54,Sales,151391,1
49,1,16,56,IT,71414,0
41,7,16,52,IT,90873,1
36,9,16,50,Sales,97147,1
57,13,12,55,Finance,108909,1
40,7,14,43,Sales,83266,1
26,0,14,58,Finance,61086,0
39,17,16,53,Finance,124467,1
25,2,12,51,IT,67207,0
23,2,18,44,Sales,71647,0
21,0,12,53,IT,64858,0
58,14,16,42,HR,117916,1
35,4,12,53,IT,69193,0
54,23,12,39,Finance,135360,1
55,27,12,36,Sales,146846,1
45,15,18,49,HR,126467,1
44,15,16,51,HR,121844,1
32,7,16,44,HR,88475,1
38,6,16,55,HR,93991,1
35,5,14,55,Sales,81178,1
36,1,14,56,Finance,66834,0
47,21,16,36,HR,133353,1
28,4,12,43,Finance,73012,0
45,11,12,36,IT,89999,1
37,14,16,52,Finance,114118,1
49,26,18,46,HR,165729,1
28,0,18,49,IT,71268,0
35,14,12,55,IT,111332,1
47,1,12,59,IT,68761,0
27,0,14,54,HR,62939,0
23,2,18,40,Finance,74373,0
49,28,12,52,Sales,152939,1
44,4,12,47,Finance,69962,0
23,2,16,38,HR,66013,0
40,18,14,46,HR,120903,1
35,7,18,43,IT,97384,1
45,6,18,36,Finance,89546,1
50,1,14,50,HR,69758,0
34,11,12,35,HR,92511,1
27,6,18,38,Sales,90712,1
37,14,18,49,Finance,120105,1
40,0,18,54,IT,67770,0
56,12,16,35,IT,108231,1
29,6,14,54,IT,85556,1
58,37,18,49,Finance,195316,1
42,12,14,37,HR,103324,1
22,1,12,47,HR,59631,0
44,2,14,52,Sales,69056,0
28,0,16,47,Sales,64151,0
31,9,16,44,HR,101526,1
33,12,14,54,HR,109633,1
37,4,16,58,Finance,87056,1
28,0,18,41,Sales,71107,0
41,12,16,59,IT,114002,1
38,4,12,42,IT,67478,0
50,27,14,35,IT,152881,1
38,17,14,52,IT,122736,1
51,20,12,46,HR,125334,1
58,9,12,52,HR,89909,1
52,23,12,58,Finance,145663,1
31,7,12,46,IT,82905,1
45,14,18,54,HR,123933,1
53,20,16,43,HR,133541,1
58,24,16,36,HR,142456,1
28,3,18,48,IT,79051,0
31,8,12,38,HR,87540,1
42,21,14,49,Sales,135310,1
44,3,14,51,IT,76007,0
37,1,14,53,IT,62706,0
32,7,12,40,Sales,84396,1
52,5,18,43,Finance,85892,1
35,11,18,51,Finance,113669,1
36,14,18,49,IT,123102,1
42,2,16,39,IT,70194,0
48,6,16,52,IT,84996,1
40,9,16,57,Sales,99060,1
53,22,16,38,HR,139753,1
30,5,14,55,Sales,79162,0
60,15,14,58,HR,120576,1
52,1,18,36,HR,69844,0
53,23,16,53,Finance,146548,1
22,0,18,39,Sales,63527,0
53,0,12,60,Sales,59655,0
53,5,16,38,IT,82611,1
33,4,16,39,Sales,81391,1
50,24,18,53,HR,160153,1
53,28,18,47,HR,170964,1
33,11,12,50,Sales,100025,1
46,6,18,46,Finance,90970,1
42,14,16,43,Finance,112396,1
59,2,14,58,IT,73494,0
22,1,12,50,IT,61722,0
58,0,12,48,HR,62718,0
59,26,16,56,Sales,156789,1
46,15,14,35,HR,112579,1
35,7,18,54,HR,97204,1
54,18,18,57,Sales,135280,1
60,7,14,60,HR,86882,1
31,6,14,55,HR,84667,1
23,2,16,38,Finance,68566,0
26,1,18,43,IT,70035,0
29,0,16,58,Finance,69945,0
26,4,18,53,IT,90121,1
29,0,18,48,IT,70609,0
59,37,14,56,IT,199110,1
51,12,16,46,Finance,112227,1
52,10,14,38,Sales,94782,1
32,9,16,41,HR,94783,1
28,7,18,51,Sales,92205,1
28,2,12,35,Sales,64237,0
48,25,12,48,IT,147100,1
40,19,16,49,IT,133942,1
27,0,16,46,Finance,67511,0
31,0,14,46,Finance,66539,0
40,3,18,40,HR,75384,0
36,4,12,60,Sales,76172,0
24,3,14,47,Sales,69784,0
26,5,16,50,HR,85817,1
42,19,18,48,IT,138903,1
46,9,14,41,Finance,95210,1
23,1,14,59,HR,71630,0
34,11,16,50,Sales,104850,1
31,0,18,57,HR,77103,0
38,10,12,43,HR,95361,1
32,9,14,60,Sales,98867,1
43,22,16,48,Sales,143099,1
32,1,14,59,Finance,73578,0
33,12,16,58,Finance,108133,1
45,17,16,41,Sales,121767,1
39,7,16,46,Finance,85372,1
56,9,18,37,Finance,98593,1
28,1,12,48,Finance,63017,0
49,9,18,53,Sales,106285,1
52,4,12,45,IT,71542,0
38,9,16,39,IT,98261,1
26,1,12,57,Finance,60230,0
38,5,18,47,IT,88203,1
39,2,14,44,Finance,64077,0
42,7,18,41,IT,96748,1
57,30,18,51,IT,175593,1
52,29,18,50,HR,177142,1
23,0,18,42,Finance,66140,0
48,4,18,51,IT,80381,1
30,1,12,47,IT,57931,0
55,1,12,45,HR,65914,0
49,6,14,54,IT,88155,1
35,0,18,52,HR,66956,0
53,19,18,39,IT,138711,1
27,0,14,40,HR,55579,0
32,3,14,54,HR,70345,0
50,12,16,48,Sales,109663,1
41,11,14,46,Finance,103799,1
51,10,14,38,Sales,89633,1
44,9,14,41,Finance,87834,1
40,14,16,45,IT,115517,1
57,4,12,54,Finance,74321,0
24,0,16,36,Sales,59535,0
48,16,12,38,Finance,110677,1
40,4,14,41,Sales,70241,0
44,1,16,35,Finance,61349,0
52,8,16,49,IT,91105,1
56,5,12,54,IT,80164,1
54,17,16,56,Finance,124845,1
56,13,16,58,Finance,114220,1
22,0,18,42,IT,73543,0
35,13,12,59,Finance,103946,1
54,16,16,39,HR,122596,1
56,34,16,48,IT,181754,1
